campaign_id,campaign_type,discount_bracket,impressions,conversions,start_date,end_date
4,New User,1-10%,4225,61,2025-02-11,2025-02-19
6,Category Push,11-20%,1014,11,2025-07-18,2025-08-01
10,Flash Sale,21-30%,907,20,2024-09-15,2024-10-04
4,New User,1-10%,4877,75,2025-02-11,2025-02-19
3,New User,31-50%,948,21,2025-05-12,2025-05-25
8,Festival,1-10%,2633,35,2025-03-28,2025-04-14
10,Flash Sale,31-50%,774,17,2024-09-15,2024-10-04
9,Referral,31-50%,3929,92,2024-03-15,2024-03-29
1,Clearance,11-20%,3497,78,2025-03-28,2025-04-05
9,Referral,0%,2284,20,2024-03-15,2024-03-29
2,Referral,31-50%,1496,41,2024-09-10,2024-09-26
10,Flash Sale,11-20%,519,12,2024-09-15,2024-10-04
8,Festival,11-20%,130,2,2025-03-28,2025-04-14
11,Payday,0%,180,3,2024-08-02,2024-08-16
6,Category Push,11-20%,4458,112,2025-07-18,2025-08-01
4,New User,11-20%,4619,126,2025-02-11,2025-02-19
3,New User,0%,1376,22,2025-05-12,2025-05-25
6,Category Push,1-10%,1983,15,2025-07-18,2025-08-01
1,Clearance,11-20%,1226,12,2025-03-28,2025-04-05
8,Festival,11-20%,874,22,2025-03-28,2025-04-14
5,Festival,0%,2094,28,2024-02-24,2024-03-05
4,New User,1-10%,1552,18,2025-02-11,2025-02-19
6,Category Push,11-20%,765,14,2025-07-18,2025-08-01
10,Flash Sale,11-20%,2797,55,2024-09-15,2024-10-04
2,Referral,31-50%,2822,60,2024-09-10,2024-09-26
7,Payday,11-20%,2275,40,2025-03-13,2025-03-31
1,Clearance,0%,4923,51,2025-03-28,2025-04-05
10,Flash Sale,11-20%,4723,110,2024-09-15,2024-10-04
11,Payday,21-30%,3840,85,2024-08-02,2024-08-16
12,Flash Sale,11-20%,3601,78,2025-06-25,2025-07-04
5,Festival,1-10%,1519,16,2024-02-24,2024-03-05
7,Payday,0%,3664,38,2025-03-13,2025-03-31
10,Flash Sale,1-10%,4040,47,2024-09-15,2024-10-04
4,New User,0%,2323,15,2025-02-11,2025-02-19
5,Festival,0%,3813,28,2024-02-24,2024-03-05
1,Clearance,1-10%,107,1,2025-03-28,2025-04-05
11,Payday,1-10%,1069,16,2024-08-02,2024-08-16
12,Flash Sale,21-30%,3258,60,2025-06-25,2025-07-04
4,New User,11-20%,1215,18,2025-02-11,2025-02-19
6,Category Push,21-30%,660,18,2025-07-18,2025-08-01
10,Flash Sale,21-30%,2443,58,2024-09-15,2024-10-04
1,Clearance,1-10%,1446,17,2025-03-28,2025-04-05
1,Clearance,1-10%,824,10,2025-03-28,2025-04-05
8,Festival,11-20%,477,14,2025-03-28,2025-04-14
11,Payday,1-10%,4488,53,2024-08-02,2024-08-16
11,Payday,1-10%,3215,52,2024-08-02,2024-08-16
8,Festival,21-30%,1067,29,2025-03-28,2025-04-14
5,Festival,1-10%,4522,67,2024-02-24,2024-03-05
12,Flash Sale,21-30%,946,20,2025-06-25,2025-07-04
9,Referral,31-50%,1071,39,2024-03-15,2024-03-29
6,Category Push,1-10%,4154,58,2025-07-18,2025-08-01
6,Category Push,0%,779,11,2025-07-18,2025-08-01
11,Payday,11-20%,320,3,2024-08-02,2024-08-16
11,Payday,1-10%,500,11,2024-08-02,2024-08-16
11,Payday,11-20%,3902,64,2024-08-02,2024-08-16
1,Clearance,11-20%,3676,74,2025-03-28,2025-04-05
4,New User,0%,2603,27,2025-02-11,2025-02-19
1,Clearance,21-30%,2618,71,2025-03-28,2025-04-05
9,Referral,11-20%,4121,100,2024-03-15,2024-03-29
10,Flash Sale,11-20%,3026,57,2024-09-15,2024-10-04
3,New User,11-20%,1841,45,2025-05-12,2025-05-25
8,Festival,1-10%,2205,31,2025-03-28,2025-04-14
4,New User,11-20%,4594,97,2025-02-11,2025-02-19
3,New User,21-30%,1844,57,2025-05-12,2025-05-25
4,New User,11-20%,4986,68,2025-02-11,2025-02-19
12,Flash Sale,0%,458,6,2025-06-25,2025-07-04
8,Festival,0%,239,1,2025-03-28,2025-04-14
1,Clearance,0%,3228,14,2025-03-28,2025-04-05
9,Referral,21-30%,322,5,2024-03-15,2024-03-29
2,Referral,21-30%,2974,78,2024-09-10,2024-09-26
2,Referral,1-10%,4665,79,2024-09-10,2024-09-26
1,Clearance,11-20%,1540,35,2025-03-28,2025-04-05
10,Flash Sale,1-10%,2191,38,2024-09-15,2024-10-04
1,Clearance,0%,2460,20,2025-03-28,2025-04-05
9,Referral,21-30%,1663,39,2024-03-15,2024-03-29
10,Flash Sale,11-20%,4781,89,2024-09-15,2024-10-04
8,Festival,0%,2110,17,2025-03-28,2025-04-14
2,Referral,11-20%,1194,31,2024-09-10,2024-09-26
3,New User,1-10%,2497,43,2025-05-12,2025-05-25
2,Referral,21-30%,3954,109,2024-09-10,2024-09-26
8,Festival,21-30%,3954,83,2025-03-28,2025-04-14
5,Festival,21-30%,2123,30,2024-02-24,2024-03-05
2,Referral,21-30%,243,6,2024-09-10,2024-09-26
9,Referral,0%,1528,10,2024-03-15,2024-03-29
12,Flash Sale,31-50%,2623,56,2025-06-25,2025-07-04
3,New User,0%,421,2,2025-05-12,2025-05-25
1,Clearance,11-20%,4252,103,2025-03-28,2025-04-05
1,Clearance,21-30%,1678,41,2025-03-28,2025-04-05
7,Payday,1-10%,2283,32,2025-03-13,2025-03-31
5,Festival,1-10%,2279,18,2024-02-24,2024-03-05
12,Flash Sale,11-20%,4041,73,2025-06-25,2025-07-04
10,Flash Sale,21-30%,2244,51,2024-09-15,2024-10-04
10,Flash Sale,0%,3075,21,2024-09-15,2024-10-04
6,Category Push,11-20%,3038,42,2025-07-18,2025-08-01
5,Festival,31-50%,3133,88,2024-02-24,2024-03-05
9,Referral,31-50%,2910,59,2024-03-15,2024-03-29
5,Festival,21-30%,4246,51,2024-02-24,2024-03-05
3,New User,1-10%,1173,16,2025-05-12,2025-05-25
7,Payday,1-10%,4196,63,2025-03-13,2025-03-31
5,Festival,1-10%,890,10,2024-02-24,2024-03-05
9,Referral,0%,3548,22,2024-03-15,2024-03-29
12,Flash Sale,1-10%,4456,64,2025-06-25,2025-07-04
10,Flash Sale,31-50%,393,9,2024-09-15,2024-10-04
5,Festival,11-20%,2736,55,2024-02-24,2024-03-05
1,Clearance,11-20%,2360,67,2025-03-28,2025-04-05
1,Clearance,31-50%,4519,104,2025-03-28,2025-04-05
9,Referral,0%,4644,38,2024-03-15,2024-03-29
11,Payday,11-20%,4869,78,2024-08-02,2024-08-16
2,Referral,1-10%,1916,23,2024-09-10,2024-09-26
10,Flash Sale,0%,652,3,2024-09-15,2024-10-04
4,New User,11-20%,2082,56,2025-02-11,2025-02-19
10,Flash Sale,1-10%,3935,65,2024-09-15,2024-10-04
11,Payday,11-20%,2195,39,2024-08-02,2024-08-16
11,Payday,11-20%,4612,118,2024-08-02,2024-08-16
4,New User,11-20%,4822,95,2025-02-11,2025-02-19
4,New User,21-30%,129,1,2025-02-11,2025-02-19
5,Festival,21-30%,4515,109,2024-02-24,2024-03-05
8,Festival,0%,2993,28,2025-03-28,2025-04-14
8,Festival,21-30%,1819,46,2025-03-28,2025-04-14
1,Clearance,1-10%,3583,38,2025-03-28,2025-04-05
12,Flash Sale,21-30%,3683,53,2025-06-25,2025-07-04
3,New User,1-10%,4116,48,2025-05-12,2025-05-25
10,Flash Sale,11-20%,1581,35,2024-09-15,2024-10-04
6,Category Push,21-30%,3437,113,2025-07-18,2025-08-01
12,Flash Sale,11-20%,2782,38,2025-06-25,2025-07-04
9,Referral,1-10%,3133,38,2024-03-15,2024-03-29
12,Flash Sale,11-20%,4038,82,2025-06-25,2025-07-04
5,Festival,1-10%,3725,58,2024-02-24,2024-03-05
6,Category Push,0%,3951,35,2025-07-18,2025-08-01
4,New User,11-20%,4763,102,2025-02-11,2025-02-19
10,Flash Sale,11-20%,204,7,2024-09-15,2024-10-04
3,New User,31-50%,4214,115,2025-05-12,2025-05-25
8,Festival,21-30%,4023,74,2025-03-28,2025-04-14
4,New User,21-30%,2874,63,2025-02-11,2025-02-19
7,Payday,11-20%,4807,75,2025-03-13,2025-03-31
8,Festival,21-30%,1001,13,2025-03-28,2025-04-14
9,Referral,1-10%,2721,30,2024-03-15,2024-03-29
12,Flash Sale,0%,1785,24,2025-06-25,2025-07-04
12,Flash Sale,21-30%,2634,61,2025-06-25,2025-07-04
5,Festival,0%,837,6,2024-02-24,2024-03-05
1,Clearance,0%,1975,22,2025-03-28,2025-04-05
3,New User,0%,4803,34,2025-05-12,2025-05-25
12,Flash Sale,21-30%,443,9,2025-06-25,2025-07-04
9,Referral,21-30%,178,3,2024-03-15,2024-03-29
9,Referral,0%,3787,37,2024-03-15,2024-03-29
9,Referral,21-30%,809,22,2024-03-15,2024-03-29
3,New User,0%,4531,63,2025-05-12,2025-05-25
6,Category Push,11-20%,3556,82,2025-07-18,2025-08-01
10,Flash Sale,0%,295,4,2024-09-15,2024-10-04
8,Festival,21-30%,1118,22,2025-03-28,2025-04-14
1,Clearance,0%,3092,16,2025-03-28,2025-04-05
7,Payday,11-20%,2215,45,2025-03-13,2025-03-31
3,New User,31-50%,3816,60,2025-05-12,2025-05-25
12,Flash Sale,31-50%,1070,30,2025-06-25,2025-07-04
10,Flash Sale,11-20%,4245,114,2024-09-15,2024-10-04
6,Category Push,11-20%,2426,44,2025-07-18,2025-08-01
2,Referral,21-30%,117,0,2024-09-10,2024-09-26
5,Festival,1-10%,1719,17,2024-02-24,2024-03-05
10,Flash Sale,1-10%,1486,18,2024-09-15,2024-10-04
6,Category Push,1-10%,1119,16,2025-07-18,2025-08-01
3,New User,11-20%,1678,27,2025-05-12,2025-05-25
7,Payday,21-30%,4161,87,2025-03-13,2025-03-31
12,Flash Sale,1-10%,784,18,2025-06-25,2025-07-04
2,Referral,1-10%,1189,22,2024-09-10,2024-09-26
8,Festival,11-20%,637,25,2025-03-28,2025-04-14
12,Flash Sale,11-20%,2017,35,2025-06-25,2025-07-04
5,Festival,11-20%,4654,106,2024-02-24,2024-03-05
3,New User,1-10%,1582,16,2025-05-12,2025-05-25
5,Festival,11-20%,4022,120,2024-02-24,2024-03-05
2,Referral,0%,1131,14,2024-09-10,2024-09-26
12,Flash Sale,1-10%,2757,34,2025-06-25,2025-07-04
2,Referral,11-20%,4646,76,2024-09-10,2024-09-26
8,Festival,21-30%,4070,89,2025-03-28,2025-04-14
1,Clearance,1-10%,3144,42,2025-03-28,2025-04-05
2,Referral,11-20%,4738,111,2024-09-10,2024-09-26
9,Referral,0%,1142,9,2024-03-15,2024-03-29
6,Category Push,1-10%,4808,40,2025-07-18,2025-08-01
10,Flash Sale,1-10%,2958,40,2024-09-15,2024-10-04
6,Category Push,11-20%,3274,63,2025-07-18,2025-08-01
6,Category Push,0%,4245,34,2025-07-18,2025-08-01
8,Festival,11-20%,2315,40,2025-03-28,2025-04-14
6,Category Push,11-20%,1846,39,2025-07-18,2025-08-01
11,Payday,0%,679,8,2024-08-02,2024-08-16
7,Payday,0%,954,4,2025-03-13,2025-03-31
10,Flash Sale,21-30%,4321,88,2024-09-15,2024-10-04
5,Festival,21-30%,1424,34,2024-02-24,2024-03-05
8,Festival,0%,3193,14,2025-03-28,2025-04-14
12,Flash Sale,1-10%,1649,27,2025-06-25,2025-07-04
4,New User,11-20%,3889,70,2025-02-11,2025-02-19
7,Payday,11-20%,347,8,2025-03-13,2025-03-31
10,Flash Sale,1-10%,921,11,2024-09-15,2024-10-04
3,New User,11-20%,530,12,2025-05-12,2025-05-25
12,Flash Sale,1-10%,1388,21,2025-06-25,2025-07-04
5,Festival,21-30%,4068,126,2024-02-24,2024-03-05
12,Flash Sale,0%,4202,26,2025-06-25,2025-07-04
5,Festival,1-10%,3793,69,2024-02-24,2024-03-05
5,Festival,21-30%,2988,65,2024-02-24,2024-03-05
12,Flash Sale,31-50%,3394,88,2025-06-25,2025-07-04
11,Payday,21-30%,236,3,2024-08-02,2024-08-16
9,Referral,11-20%,4942,79,2024-03-15,2024-03-29
2,Referral,11-20%,126,5,2024-09-10,2024-09-26
9,Referral,0%,1200,15,2024-03-15,2024-03-29
9,Referral,31-50%,3511,71,2024-03-15,2024-03-29
4,New User,21-30%,3336,76,2025-02-11,2025-02-19
11,Payday,0%,1727,19,2024-08-02,2024-08-16
12,Flash Sale,21-30%,2908,81,2025-06-25,2025-07-04
7,Payday,0%,4533,42,2025-03-13,2025-03-31
5,Festival,11-20%,1762,36,2024-02-24,2024-03-05
8,Festival,1-10%,4554,72,2025-03-28,2025-04-14
4,New User,1-10%,2782,35,2025-02-11,2025-02-19
4,New User,1-10%,2921,41,2025-02-11,2025-02-19
4,New User,1-10%,4838,64,2025-02-11,2025-02-19
8,Festival,1-10%,4253,69,2025-03-28,2025-04-14
12,Flash Sale,21-30%,2304,67,2025-06-25,2025-07-04
6,Category Push,1-10%,4425,47,2025-07-18,2025-08-01
7,Payday,1-10%,2903,42,2025-03-13,2025-03-31
11,Payday,11-20%,3052,67,2024-08-02,2024-08-16
9,Referral,11-20%,2529,39,2024-03-15,2024-03-29
5,Festival,0%,4315,26,2024-02-24,2024-03-05
5,Festival,21-30%,202,7,2024-02-24,2024-03-05
4,New User,1-10%,2197,38,2025-02-11,2025-02-19
9,Referral,0%,1259,15,2024-03-15,2024-03-29
6,Category Push,21-30%,1721,38,2025-07-18,2025-08-01
1,Clearance,11-20%,1245,41,2025-03-28,2025-04-05
12,Flash Sale,1-10%,4659,58,2025-06-25,2025-07-04
6,Category Push,11-20%,4984,114,2025-07-18,2025-08-01
6,Category Push,31-50%,4826,144,2025-07-18,2025-08-01
12,Flash Sale,11-20%,536,17,2025-06-25,2025-07-04
1,Clearance,0%,1494,12,2025-03-28,2025-04-05
9,Referral,1-10%,4634,71,2024-03-15,2024-03-29
10,Flash Sale,21-30%,1060,24,2024-09-15,2024-10-04
8,Festival,0%,1803,16,2025-03-28,2025-04-14
12,Flash Sale,0%,2638,18,2025-06-25,2025-07-04
10,Flash Sale,1-10%,1385,23,2024-09-15,2024-10-04
6,Category Push,1-10%,4888,77,2025-07-18,2025-08-01
5,Festival,1-10%,4469,82,2024-02-24,2024-03-05
12,Flash Sale,1-10%,2752,29,2025-06-25,2025-07-04
7,Payday,11-20%,915,12,2025-03-13,2025-03-31
1,Clearance,21-30%,1536,32,2025-03-28,2025-04-05
8,Festival,11-20%,3846,71,2025-03-28,2025-04-14
11,Payday,11-20%,1520,32,2024-08-02,2024-08-16
7,Payday,1-10%,2156,42,2025-03-13,2025-03-31
5,Festival,0%,766,7,2024-02-24,2024-03-05
12,Flash Sale,0%,1912,17,2025-06-25,2025-07-04
4,New User,31-50%,589,17,2025-02-11,2025-02-19
7,Payday,11-20%,4832,111,2025-03-13,2025-03-31
2,Referral,11-20%,3364,51,2024-09-10,2024-09-26
7,Payday,11-20%,850,18,2025-03-13,2025-03-31
6,Category Push,11-20%,1268,37,2025-07-18,2025-08-01
7,Payday,1-10%,1925,32,2025-03-13,2025-03-31
12,Flash Sale,0%,2325,32,2025-06-25,2025-07-04
10,Flash Sale,0%,4947,57,2024-09-15,2024-10-04
11,Payday,11-20%,4283,83,2024-08-02,2024-08-16
9,Referral,11-20%,2047,38,2024-03-15,2024-03-29
11,Payday,0%,2038,24,2024-08-02,2024-08-16
8,Festival,1-10%,4416,54,2025-03-28,2025-04-14
2,Referral,11-20%,902,21,2024-09-10,2024-09-26
9,Referral,0%,4741,43,2024-03-15,2024-03-29
9,Referral,1-10%,1144,9,2024-03-15,2024-03-29
2,Referral,11-20%,2162,40,2024-09-10,2024-09-26
12,Flash Sale,31-50%,4171,97,2025-06-25,2025-07-04
4,New User,21-30%,57,0,2025-02-11,2025-02-19
12,Flash Sale,31-50%,1084,31,2025-06-25,2025-07-04
5,Festival,1-10%,2239,36,2024-02-24,2024-03-05
11,Payday,11-20%,2610,52,2024-08-02,2024-08-16
4,New User,11-20%,3739,66,2025-02-11,2025-02-19
2,Referral,0%,3450,43,2024-09-10,2024-09-26
7,Payday,1-10%,4218,61,2025-03-13,2025-03-31
10,Flash Sale,1-10%,3856,39,2024-09-15,2024-10-04
8,Festival,0%,1584,18,2025-03-28,2025-04-14
8,Festival,1-10%,1895,30,2025-03-28,2025-04-14
6,Category Push,1-10%,2117,47,2025-07-18,2025-08-01
7,Payday,0%,4791,53,2025-03-13,2025-03-31
10,Flash Sale,1-10%,414,4,2024-09-15,2024-10-04
8,Festival,0%,2699,19,2025-03-28,2025-04-14
7,Payday,11-20%,4969,64,2025-03-13,2025-03-31
12,Flash Sale,1-10%,3844,56,2025-06-25,2025-07-04
1,Clearance,11-20%,4932,114,2025-03-28,2025-04-05
3,New User,0%,4240,24,2025-05-12,2025-05-25
11,Payday,21-30%,967,14,2024-08-02,2024-08-16
5,Festival,1-10%,4464,47,2024-02-24,2024-03-05
8,Festival,31-50%,944,23,2025-03-28,2025-04-14
11,Payday,21-30%,4776,141,2024-08-02,2024-08-16
10,Flash Sale,11-20%,3070,47,2024-09-15,2024-10-04
4,New User,11-20%,1470,32,2025-02-11,2025-02-19
5,Festival,11-20%,4822,99,2024-02-24,2024-03-05
5,Festival,11-20%,3517,65,2024-02-24,2024-03-05
11,Payday,1-10%,1024,17,2024-08-02,2024-08-16
3,New User,11-20%,2840,51,2025-05-12,2025-05-25
8,Festival,1-10%,3923,70,2025-03-28,2025-04-14
1,Clearance,11-20%,3771,113,2025-03-28,2025-04-05
3,New User,0%,2017,16,2025-05-12,2025-05-25
6,Category Push,11-20%,4437,71,2025-07-18,2025-08-01
3,New User,11-20%,2448,61,2025-05-12,2025-05-25
8,Festival,21-30%,3991,96,2025-03-28,2025-04-14
9,Referral,31-50%,4574,114,2024-03-15,2024-03-29
2,Referral,1-10%,4371,72,2024-09-10,2024-09-26
11,Payday,1-10%,3200,29,2024-08-02,2024-08-16
2,Referral,0%,243,3,2024-09-10,2024-09-26
5,Festival,11-20%,360,5,2024-02-24,2024-03-05
11,Payday,1-10%,2132,20,2024-08-02,2024-08-16
6,Category Push,0%,280,2,2025-07-18,2025-08-01
11,Payday,1-10%,4550,68,2024-08-02,2024-08-16
10,Flash Sale,0%,727,6,2024-09-15,2024-10-04
9,Referral,21-30%,1350,20,2024-03-15,2024-03-29
5,Festival,31-50%,4502,85,2024-02-24,2024-03-05
3,New User,0%,3448,25,2025-05-12,2025-05-25
11,Payday,11-20%,369,5,2024-08-02,2024-08-16
9,Referral,1-10%,2509,35,2024-03-15,2024-03-29
7,Payday,21-30%,2214,52,2025-03-13,2025-03-31
9,Referral,1-10%,2827,66,2024-03-15,2024-03-29
6,Category Push,1-10%,1368,19,2025-07-18,2025-08-01
5,Festival,21-30%,3785,83,2024-02-24,2024-03-05
11,Payday,11-20%,1277,24,2024-08-02,2024-08-16
8,Festival,1-10%,1843,28,2025-03-28,2025-04-14
2,Referral,1-10%,4786,47,2024-09-10,2024-09-26
10,Flash Sale,1-10%,4748,53,2024-09-15,2024-10-04
8,Festival,1-10%,2561,30,2025-03-28,2025-04-14
3,New User,11-20%,3241,69,2025-05-12,2025-05-25
10,Flash Sale,11-20%,4128,66,2024-09-15,2024-10-04
9,Referral,21-30%,2962,68,2024-03-15,2024-03-29
1,Clearance,0%,4252,31,2025-03-28,2025-04-05
12,Flash Sale,1-10%,4341,64,2025-06-25,2025-07-04
9,Referral,21-30%,1072,32,2024-03-15,2024-03-29
2,Referral,21-30%,4725,124,2024-09-10,2024-09-26
7,Payday,11-20%,333,5,2025-03-13,2025-03-31
2,Referral,21-30%,4696,106,2024-09-10,2024-09-26
6,Category Push,1-10%,3395,37,2025-07-18,2025-08-01
6,Category Push,0%,4828,34,2025-07-18,2025-08-01
2,Referral,31-50%,1932,60,2024-09-10,2024-09-26
6,Category Push,21-30%,1415,32,2025-07-18,2025-08-01
5,Festival,0%,4042,39,2024-02-24,2024-03-05
4,New User,1-10%,877,13,2025-02-11,2025-02-19
4,New User,1-10%,4898,89,2025-02-11,2025-02-19
10,Flash Sale,1-10%,4627,78,2024-09-15,2024-10-04
3,New User,0%,2206,13,2025-05-12,2025-05-25
7,Payday,11-20%,4389,90,2025-03-13,2025-03-31
11,Payday,0%,3342,19,2024-08-02,2024-08-16
12,Flash Sale,1-10%,870,18,2025-06-25,2025-07-04
5,Festival,11-20%,3772,84,2024-02-24,2024-03-05
2,Referral,0%,2471,19,2024-09-10,2024-09-26
1,Clearance,0%,1577,17,2025-03-28,2025-04-05
1,Clearance,1-10%,4388,61,2025-03-28,2025-04-05
9,Referral,1-10%,4373,50,2024-03-15,2024-03-29
9,Referral,21-30%,4335,73,2024-03-15,2024-03-29
6,Category Push,0%,697,4,2025-07-18,2025-08-01
2,Referral,11-20%,4128,91,2024-09-10,2024-09-26
3,New User,1-10%,1119,17,2025-05-12,2025-05-25
10,Flash Sale,1-10%,4916,59,2024-09-15,2024-10-04
8,Festival,11-20%,3346,84,2025-03-28,2025-04-14
2,Referral,21-30%,2564,35,2024-09-10,2024-09-26
12,Flash Sale,1-10%,4401,50,2025-06-25,2025-07-04
11,Payday,11-20%,3505,55,2024-08-02,2024-08-16
3,New User,0%,1144,13,2025-05-12,2025-05-25
2,Referral,1-10%,1680,26,2024-09-10,2024-09-26
11,Payday,11-20%,4915,99,2024-08-02,2024-08-16
9,Referral,11-20%,4509,104,2024-03-15,2024-03-29
7,Payday,1-10%,3083,45,2025-03-13,2025-03-31
3,New User,1-10%,4250,80,2025-05-12,2025-05-25
7,Payday,0%,694,5,2025-03-13,2025-03-31
3,New User,1-10%,4655,66,2025-05-12,2025-05-25
7,Payday,0%,89,1,2025-03-13,2025-03-31
11,Payday,11-20%,2835,44,2024-08-02,2024-08-16
3,New User,1-10%,4127,62,2025-05-12,2025-05-25
4,New User,21-30%,93,2,2025-02-11,2025-02-19
12,Flash Sale,1-10%,1078,12,2025-06-25,2025-07-04
7,Payday,1-10%,3653,53,2025-03-13,2025-03-31
4,New User,0%,4231,34,2025-02-11,2025-02-19
11,Payday,1-10%,2107,28,2024-08-02,2024-08-16
3,New User,0%,4706,47,2025-05-12,2025-05-25
4,New User,31-50%,158,5,2025-02-11,2025-02-19
6,Category Push,31-50%,1915,33,2025-07-18,2025-08-01
7,Payday,11-20%,222,0,2025-03-13,2025-03-31
10,Flash Sale,0%,3545,33,2024-09-15,2024-10-04
1,Clearance,1-10%,1644,14,2025-03-28,2025-04-05
3,New User,1-10%,3531,45,2025-05-12,2025-05-25
1,Clearance,21-30%,4901,121,2025-03-28,2025-04-05
2,Referral,11-20%,3646,93,2024-09-10,2024-09-26
9,Referral,1-10%,732,7,2024-03-15,2024-03-29
6,Category Push,11-20%,2496,51,2025-07-18,2025-08-01
6,Category Push,0%,2416,34,2025-07-18,2025-08-01
10,Flash Sale,0%,4032,25,2024-09-15,2024-10-04
8,Festival,11-20%,2322,54,2025-03-28,2025-04-14
12,Flash Sale,21-30%,3865,107,2025-06-25,2025-07-04
8,Festival,0%,1052,12,2025-03-28,2025-04-14
12,Flash Sale,11-20%,3450,93,2025-06-25,2025-07-04
6,Category Push,31-50%,3238,86,2025-07-18,2025-08-01
4,New User,11-20%,1281,26,2025-02-11,2025-02-19
5,Festival,0%,794,7,2024-02-24,2024-03-05
1,Clearance,0%,3816,38,2025-03-28,2025-04-05
12,Flash Sale,1-10%,2026,31,2025-06-25,2025-07-04
7,Payday,1-10%,4275,53,2025-03-13,2025-03-31
11,Payday,1-10%,3290,39,2024-08-02,2024-08-16
8,Festival,0%,2088,17,2025-03-28,2025-04-14
9,Referral,0%,913,7,2024-03-15,2024-03-29
4,New User,11-20%,2243,65,2025-02-11,2025-02-19
9,Referral,21-30%,253,7,2024-03-15,2024-03-29
7,Payday,21-30%,115,3,2025-03-13,2025-03-31
3,New User,0%,2392,19,2025-05-12,2025-05-25
1,Clearance,1-10%,4974,47,2025-03-28,2025-04-05
1,Clearance,1-10%,2066,30,2025-03-28,2025-04-05
12,Flash Sale,0%,3340,26,2025-06-25,2025-07-04
2,Referral,0%,4800,50,2024-09-10,2024-09-26
3,New User,11-20%,2164,35,2025-05-12,2025-05-25
6,Category Push,11-20%,4142,80,2025-07-18,2025-08-01
2,Referral,1-10%,1920,28,2024-09-10,2024-09-26
11,Payday,1-10%,1608,18,2024-08-02,2024-08-16
8,Festival,1-10%,2984,32,2025-03-28,2025-04-14
4,New User,21-30%,1365,19,2025-02-11,2025-02-19
2,Referral,1-10%,3736,43,2024-09-10,2024-09-26
5,Festival,1-10%,1904,34,2024-02-24,2024-03-05
1,Clearance,0%,392,5,2025-03-28,2025-04-05
6,Category Push,21-30%,4085,108,2025-07-18,2025-08-01
8,Festival,11-20%,743,15,2025-03-28,2025-04-14
2,Referral,31-50%,4445,82,2024-09-10,2024-09-26
5,Festival,1-10%,2317,40,2024-02-24,2024-03-05
3,New User,11-20%,2903,61,2025-05-12,2025-05-25
7,Payday,11-20%,2796,65,2025-03-13,2025-03-31
5,Festival,31-50%,1486,24,2024-02-24,2024-03-05
8,Festival,1-10%,2043,46,2025-03-28,2025-04-14
6,Category Push,0%,1128,8,2025-07-18,2025-08-01
6,Category Push,0%,1513,14,2025-07-18,2025-08-01
9,Referral,11-20%,3905,61,2024-03-15,2024-03-29
12,Flash Sale,11-20%,4646,92,2025-06-25,2025-07-04
7,Payday,11-20%,4872,105,2025-03-13,2025-03-31
1,Clearance,21-30%,1566,42,2025-03-28,2025-04-05
7,Payday,0%,1709,16,2025-03-13,2025-03-31
9,Referral,1-10%,2289,29,2024-03-15,2024-03-29
6,Category Push,1-10%,2324,46,2025-07-18,2025-08-01
9,Referral,21-30%,3696,84,2024-03-15,2024-03-29
1,Clearance,0%,2336,26,2025-03-28,2025-04-05
11,Payday,11-20%,1562,25,2024-08-02,2024-08-16
11,Payday,1-10%,375,3,2024-08-02,2024-08-16
5,Festival,1-10%,4229,57,2024-02-24,2024-03-05
4,New User,11-20%,2204,43,2025-02-11,2025-02-19
5,Festival,1-10%,3731,47,2024-02-24,2024-03-05
9,Referral,1-10%,3803,66,2024-03-15,2024-03-29
12,Flash Sale,0%,1154,10,2025-06-25,2025-07-04
5,Festival,1-10%,924,15,2024-02-24,2024-03-05
7,Payday,0%,4913,49,2025-03-13,2025-03-31
11,Payday,1-10%,719,7,2024-08-02,2024-08-16
9,Referral,1-10%,902,14,2024-03-15,2024-03-29
9,Referral,11-20%,2408,71,2024-03-15,2024-03-29
8,Festival,0%,3446,27,2025-03-28,2025-04-14
12,Flash Sale,11-20%,4896,125,2025-06-25,2025-07-04
7,Payday,21-30%,1159,20,2025-03-13,2025-03-31
4,New User,0%,1176,16,2025-02-11,2025-02-19
12,Flash Sale,1-10%,4317,72,2025-06-25,2025-07-04
5,Festival,1-10%,1229,19,2024-02-24,2024-03-05
10,Flash Sale,1-10%,2656,28,2024-09-15,2024-10-04
11,Payday,11-20%,4533,97,2024-08-02,2024-08-16
5,Festival,21-30%,431,15,2024-02-24,2024-03-05
9,Referral,21-30%,4165,91,2024-03-15,2024-03-29
1,Clearance,1-10%,1956,33,2025-03-28,2025-04-05
1,Clearance,1-10%,2272,37,2025-03-28,2025-04-05
6,Category Push,21-30%,636,17,2025-07-18,2025-08-01
2,Referral,11-20%,2589,45,2024-09-10,2024-09-26
9,Referral,1-10%,4292,46,2024-03-15,2024-03-29
2,Referral,21-30%,1174,32,2024-09-10,2024-09-26
7,Payday,0%,1216,9,2025-03-13,2025-03-31
9,Referral,1-10%,4810,83,2024-03-15,2024-03-29
4,New User,11-20%,3720,75,2025-02-11,2025-02-19
10,Flash Sale,11-20%,4555,93,2024-09-15,2024-10-04
6,Category Push,1-10%,2148,30,2025-07-18,2025-08-01
1,Clearance,21-30%,3292,79,2025-03-28,2025-04-05
